Accident_ID,Date,Latitude,Longitude,Severity,Road_Type,Weather,Region,Source
REAL-1686,2023-01-25,24.49839270048996,79.3851566668203,Fatal,OR,,,
REAL-1687,2023-01-27,27.062610824255845,88.46261371304684,Fatal,SH,,,
REAL-1688,2023-01-26,10.814790239497954,78.48058364717726,Fatal,OR,,,
REAL-1689,2023-01-27,28.68821879083067,77.16176322272942,Fatal,OR,,,
REAL-1690,2023-01-27,18.6330605836499,73.85000951084575,Fatal,NH,,,
REAL-1691,2023-01-27,16.349605899435552,79.36681140894207,Fatal,OR,,,
REAL-1692,2023-01-28,28.292671092634745,74.97303805273314,Fatal,NH,,,
REAL-1693,2023-01-28,24.84970880051635,92.7733648245042,Fatal,SH,,,
REAL-1694,2023-01-28,16.318534344564483,80.43663462952853,Fatal,OR,,,
REAL-1695,2023-01-29,11.255841919075452,78.64112645854347,Fatal,SH,,,
REAL-1696,2023-01-29,23.271512243206217,76.14829219561999,Fatal,NH,,,
REAL-1697,2023-01-30,19.986600329913983,72.7587092352432,Fatal,SH,,,
REAL-1698,2023-01-30,32.390068775586386,75.53047191128731,Fatal,NH,,,
REAL-1699,2023-01-31,19.91697960111273,72.93744106529331,Fatal,NH,,,
REAL-1700,2023-01-30,17.31837592801529,78.58667691737277,Fatal,OR,,,
REAL-1701,2023-01-31,17.35115808879119,78.36359413005538,Fatal,NH,,,
REAL-1702,2023-01-30,23.364299797079862,77.39996899071792,Fatal,OR,,,
REAL-1703,2023-02-01,28.97661472026322,77.93058345128686,Fatal,OR,,,
REAL-1704,2023-02-01,22.716347189505875,75.84760957495385,Fatal,OR,,,
REAL-1705,2023-02-02,28.47867818997804,77.0695835884793,Fatal,NH,,,
REAL-1706,2023-02-03,22.99348766630561,72.63200095505154,Fatal,OR,,,
REAL-1707,2023-02-03,26.529857996644417,80.45974618979199,Fatal,NH,,,
REAL-1708,2023-02-03,17.41076469707244,78.3974270663452,Fatal,OR,,,
REAL-1709,2023-02-02,28.68323379129585,77.51062172515469,Fatal,NH,,,
REAL-1710,2023-02-03,22.471240210835514,88.38570025156555,Fatal,OR,,,
REAL-1711,2023-02-03,18.79439549862432,74.09452723812849,Fatal,SH,,,
REAL-1712,2023-02-04,17.59284230210187,78.40756232574495,Fatal,OR,,,
REAL-1713,2023-02-04,22.3042221163444,88.69628919976856,Fatal,SH,,,
REAL-1714,2023-02-04,30.556312440427465,76.7960771774335,Fatal,OR,,,
REAL-1715,2023-02-04,21.20362019302649,81.33008816487066,Fatal,OR,,,
REAL-1716,2023-02-05,22.77305901605205,81.9614600576058,Fatal,SH,,,
REAL-1717,2023-02-05,18.48009831625044,81.27075578711516,Fatal,SH,,,
REAL-1718,2023-02-04,23.02342247948481,74.5204417894011,Fatal,SH,,,
REAL-1719,2023-02-05,13.134075950653155,78.12809290678786,Fatal,SH,,,
REAL-1720,2023-02-05,8.76982405603802,77.21828512807176,Fatal,SH,,,
REAL-1721,2023-02-06,19.97290894947795,73.82294511554244,Fatal,OR,,,
REAL-1722,2023-02-06,20.03575836111977,73.86327345872316,Fatal,NH,,,
REAL-1723,2023-02-05,19.999959987251188,73.92352063082193,Fatal,SH,,,
REAL-1724,2023-02-06,19.75830025817645,83.74343829880976,Fatal,OR,,,
REAL-1725,2023-02-06,18.08966829915761,81.12863926089337,Fatal,NH,,,
REAL-1726,2023-02-07,23.10147907361485,77.46860029561503,Fatal,OR,,,
REAL-1727,2023-02-06,18.49631458013335,73.97112235587963,Fatal,NH,,,
REAL-1728,2023-02-07,27.1114680971091,78.57630170633787,Fatal,NH,,,
REAL-1729,2023-02-07,29.2802784958117,78.79117307025125,Fatal,OR,,,
REAL-1730,2023-02-08,25.18952492193559,75.85934569952862,Fatal,SH,,,
REAL-1731,2023-02-08,20.26728195273725,81.49265332710237,Fatal,SH,,,
REAL-1732,2023-02-08,25.54320893689169,83.18793058034369,Fatal,OR,,,
REAL-1733,2023-02-09,17.741056612988817,81.00174460712793,Fatal,SH,,,
REAL-1734,2023-02-09,17.728932279107074,80.99733134959497,Fatal,OR,,,
REAL-1735,2023-02-09,28.025298803197632,78.11343158507096,Fatal,OR,,,
REAL-1736,2023-02-09,25.58017738443135,84.76855965655673,Fatal,NH,,,
REAL-1737,2023-02-10,26.350985139019823,87.38147903838905,Fatal,OR,,,
REAL-1738,2023-02-10,29.02950768655139,77.0726051144711,Fatal,NH,,,
REAL-1739,2023-02-11,13.41268426570095,76.62146320014271,Fatal,NH,,,
REAL-1740,2023-02-10,25.886353793330183,71.88867735043006,Fatal,OR,,,
REAL-1741,2023-02-11,28.61356931884052,79.75231519143145,Fatal,OR,,,
REAL-1742,2023-02-12,13.118641458884111,79.31918549103382,Fatal,NH,,,
REAL-1743,2023-02-12,28.138122001416985,77.60696573144877,Fatal,OR,,,
REAL-1744,2023-02-12,28.66918084859994,75.04007199579694,Fatal,OR,,,
REAL-1745,2023-02-13,25.54850499137775,87.56351374547623,Fatal,NH,,,
REAL-1746,2023-02-13,28.72840633462268,77.1983702957991,Fatal,OR,,,
REAL-1747,2023-02-13,28.7584378219427,77.1901114138027,Fatal,OR,,,
REAL-1748,2023-02-13,28.73704917889832,77.1687362900571,Fatal,OR,,,
REAL-1749,2023-02-14,21.58399000369459,88.26299668208235,Fatal,NH,,,
REAL-1750,2023-02-13,16.747931785167136,74.28055577538667,Fatal,NH,,,
REAL-1751,2023-02-13,19.913677412915188,72.93856526126405,Fatal,NH,,,
REAL-1752,2023-02-14,17.45466631734385,78.13356882175847,Fatal,NH,,,
REAL-1753,2023-02-14,25.60013783649366,85.12578543239339,Fatal,NH,,,
REAL-1754,2023-02-15,25.62471702732815,80.40424412139579,Fatal,NH,,,
REAL-1755,2023-02-15,20.04103679373564,74.48479123416908,Fatal,SH,,,
REAL-1756,2023-02-16,28.662225232292823,79.37041003555649,Fatal,OR,,,
REAL-1757,2023-02-16,25.183601540650407,80.86848391398587,Fatal,SH,,,
REAL-1758,2023-02-16,16.653144705285644,80.60574467272397,Fatal,OR,,,
REAL-1759,2023-02-17,21.197535772618984,72.77030615651559,Fatal,OR,,,
REAL-1760,2023-02-17,21.196597061210024,72.79678750866093,Fatal,OR,,,
REAL-1761,2023-02-17,33.08017567354572,74.83694548247958,Fatal,OR,,,
REAL-1762,2023-02-17,16.702486802598482,74.23166689391631,Fatal,SH,,,
REAL-1763,2023-02-18,30.349064447501075,76.83356436702338,Fatal,OR,,,
REAL-1764,2023-02-18,23.16778544314543,77.32696935004472,Fatal,OR,,,
REAL-1765,2023-02-18,11.111194192253992,77.3490824237286,Fatal,OR,,,
REAL-1766,2023-02-19,20.036813704707924,73.86492458204242,Fatal,NH,,,
REAL-1767,2023-02-19,20.0238584345291,73.72272169879399,Fatal,OR,,,
REAL-1768,2023-02-19,11.06295945768091,78.60036588162819,Fatal,OR,,,
REAL-1769,2023-02-20,12.56873552909432,76.99957709538816,Fatal,NH,,,
REAL-1770,2023-02-21,30.75141030221946,76.63601616448382,Fatal,NH,,,
REAL-1771,2023-02-21,18.89833286251296,81.42299316195471,Fatal,SH,,,
REAL-1772,2023-02-21,17.69075654219841,80.98343538136022,Fatal,SH,,,
REAL-1773,2023-02-22,27.635666524505297,78.06391030227562,Fatal,OR,,,
REAL-1774,2023-02-22,27.45255388500162,78.1411516063499,Fatal,OR,,,
REAL-1775,2023-02-22,27.68302557586188,78.38330210747289,Fatal,NH,,,
REAL-1776,2023-02-22,12.400595787495735,78.21790335543135,Fatal,NH,,,
REAL-1777,2023-02-22,17.393421354353578,78.43307259943855,Fatal,OR,,,
REAL-1778,2023-02-22,23.655354224043315,71.95050359563133,Fatal,OR,,,
REAL-1779,2023-02-23,13.163129541101052,79.33537915296078,Fatal,NH,,,
REAL-1780,2023-02-23,28.63069706412048,79.80091977497594,Fatal,OR,,,
REAL-1781,2023-02-24,20.71380569583725,86.1458883888021,Fatal,OR,,,
REAL-1782,2023-02-24,28.03511879636801,79.12208580926463,Fatal,NH,,,
REAL-1783,2023-02-23,11.496156545955508,78.65090563505865,Fatal,OR,,,
REAL-1784,2023-02-24,22.27395043789818,73.15556502016597,Fatal,OR,,,
REAL-1785,2023-02-24,14.410595240898246,77.71677105329138,Fatal,SH,,,
REAL-1786,2023-02-24,10.984226473584144,77.06208937861989,Fatal,OR,,,
REAL-1787,2023-02-25,23.564966521009897,85.51827995523895,Fatal,OR,,,
REAL-1788,2023-02-26,28.60463551318197,77.13928890774781,Fatal,OR,,,
REAL-1789,2023-02-26,16.642348784132633,80.60181495742428,Fatal,OR,,,
REAL-1790,2023-02-26,13.00309921125404,79.27712811289646,Fatal,OR,,,
REAL-1791,2023-02-26,26.14836788390282,94.25190209751244,Fatal,SH,,,
REAL-1792,2023-02-27,27.48540830302259,77.68420701981113,Fatal,SH,,,
REAL-1793,2023-02-27,21.323118202859387,72.94009101091191,Fatal,SH,,,
REAL-1794,2023-02-27,21.09978593298577,73.23359911090596,Fatal,NH,,,
REAL-1795,2023-02-27,22.963719755005297,76.04103684495739,Fatal,OR,,,
REAL-1796,2023-02-27,23.172463206948912,75.7938766040389,Fatal,SH,,,
REAL-1797,2023-02-28,25.75952281088887,71.40905025522528,Fatal,OR,,,
REAL-1798,2023-02-28,17.41953190160989,78.38682215493436,Fatal,OR,,,
REAL-1799,2023-03-01,27.532641662667373,77.76155895227633,Fatal,NH,,,
REAL-1800,2023-03-01,27.72941677523217,78.62487273433857,Fatal,OR,,,
REAL-1801,2023-02-28,19.28721340063112,73.05359494857555,Fatal,NH,,,
REAL-1802,2023-03-01,17.826418638423103,81.03281638438601,Fatal,OR,,,
REAL-1803,2023-03-02,28.38030673644645,77.17123485709538,Fatal,OR,,,
REAL-1804,2023-03-03,12.506301421564856,79.09629371744961,Fatal,NH,,,
REAL-1805,2023-03-03,12.781820796354866,79.19658276987317,Fatal,NH,,,
REAL-1806,2023-03-02,28.677641124586483,77.35772429579728,Fatal,SH,,,
REAL-1807,2023-03-03,28.564461548874235,77.17831944243868,Fatal,OR,,,
REAL-1808,2023-03-03,22.700909866754937,75.87590461094962,Fatal,OR,,,
REAL-1809,2023-03-04,26.99153819715475,71.3139033954726,Fatal,NH,,,
REAL-1810,2023-03-04,26.998228935128232,71.07666298871925,Fatal,OR,,,
REAL-1811,2023-03-04,26.355271408673943,72.2303974110623,Fatal,OR,,,
REAL-1812,2023-03-04,29.33232045743152,80.09371356279989,Fatal,OR,,,
REAL-1813,2023-03-05,29.278219403602304,78.83104556181792,Fatal,NH,,,
REAL-1814,2023-03-05,22.48316324791414,75.94264156585476,Fatal,OR,,,
REAL-1815,2023-03-05,28.63700909089924,77.11576511867642,Fatal,OR,,,
REAL-1816,2023-03-06,28.660650057276985,77.18358612967157,Fatal,OR,,,
REAL-1817,2023-03-06,23.326833798525776,77.4039347191681,Fatal,OR,,,
REAL-1818,2023-03-06,30.899531332832087,77.02292180786368,Fatal,NH,,,
REAL-1819,2023-03-06,24.752130921540008,78.83266744348137,Fatal,NH,,,
REAL-1820,2023-03-05,17.05400888550831,79.26573834777881,Fatal,SH,,,
REAL-1821,2023-03-07,22.58582528972504,88.28579398062789,Fatal,OR,,,
REAL-1822,2023-03-07,30.50914220674196,77.36354745539467,Fatal,NH,,,
REAL-1823,2023-03-08,19.693824475310084,73.57101734000653,Fatal,OR,,,
REAL-1824,2023-03-08,12.816215625950615,79.20910248784602,Fatal,NH,,,
REAL-1825,2023-03-08,18.604791909996045,73.72808986772682,Fatal,OR,,,
REAL-1826,2023-03-09,26.425431684961872,80.17028082269964,Fatal,OR,,,
REAL-1827,2023-03-09,26.38091193084999,79.95236990920769,Fatal,OR,,,
REAL-1828,2023-03-09,25.952207042130503,80.15526426751072,Fatal,SH,,,
REAL-1829,2023-03-09,28.604153068440787,77.09427306134901,Fatal,OR,,,
REAL-1830,2023-03-09,17.445483054137515,80.89415583170606,Fatal,OR,,,
REAL-1831,2023-03-10,27.923955876067,79.8228828129718,Fatal,OR,,,
REAL-1832,2023-03-10,30.693672192458152,76.37940392910018,Fatal,OR,,,
REAL-1833,2023-03-10,20.435864688498064,81.30538272460667,Fatal,OR,,,
REAL-1834,2023-03-10,21.11216578056685,82.09571512439688,Fatal,NH,,,
REAL-1835,2023-03-09,22.02191283383127,82.96121996674816,Fatal,OR,,,
REAL-1836,2023-03-10,22.50462825590992,82.54522766676159,Fatal,NH,,,
REAL-1837,2023-03-10,22.079494679854644,82.14030363605772,Fatal,NH,,,
REAL-1838,2023-03-09,23.352465678952587,77.48584369376677,Fatal,SH,,,
REAL-1839,2023-03-10,21.128438672968088,79.11308059556073,Fatal,SH,,,
REAL-1840,2023-03-10,21.20070737240048,72.83117220905311,Fatal,OR,,,
REAL-1841,2023-03-11,15.61260525203423,74.29641755738137,Fatal,OR,,,
REAL-1842,2023-03-11,22.73575567938444,75.96764645327764,Fatal,OR,,,
REAL-1843,2023-03-11,19.7971398237136,72.74161276483503,Fatal,OR,,,
REAL-1844,2023-03-12,13.107473226228471,79.31512025434716,Fatal,OR,,,
REAL-1845,2023-03-12,12.120875589019194,78.15242689411538,Fatal,OR,,,
REAL-1846,2023-03-12,10.876011564202727,78.5028682093698,Fatal,OR,,,
REAL-1847,2023-03-11,24.92185862691869,86.22392053428582,Fatal,NH,,,
REAL-1848,2023-03-12,12.971856332312628,79.26575570496179,Fatal,SH,,,
REAL-1849,2023-03-11,26.24804687686837,82.04854952826037,Fatal,NH,,,
REAL-1850,2023-03-12,26.99101233570847,78.57987472457431,Fatal,OR,,,
REAL-1851,2023-03-13,25.25847168998199,87.2576984821901,Fatal,OR,,,
REAL-1852,2023-03-13,18.541330822820623,78.22511289364212,Fatal,OR,,,
REAL-1853,2023-03-14,30.133160901191047,75.79733969585159,Fatal,SH,,,
REAL-1854,2023-03-12,17.47033808434841,78.3592432979106,Fatal,OR,,,
REAL-1855,2023-03-14,12.916613216838668,77.6231252030437,Fatal,OR,,,
REAL-1856,2023-03-15,12.953625059403288,77.54537348982699,Fatal,OR,,,
REAL-1857,2023-03-15,15.413179533185945,74.3815723393296,Fatal,NH,,,
REAL-1858,2023-03-14,23.21994935640853,77.48939633256278,Fatal,OR,,,
REAL-1859,2023-03-14,21.859620821365688,80.10667517124682,Fatal,NH,,,
REAL-1860,2023-03-16,23.24752587627288,77.4390617035431,Fatal,OR,,,
REAL-1861,2023-03-16,15.476902912090956,74.35436245653716,Fatal,OR,,,
REAL-1862,2023-03-17,12.92509655490791,75.44398377105432,Fatal,SH,,,
REAL-1863,2023-03-17,33.87227068902071,74.8981725551864,Fatal,OR,,,
REAL-1864,2023-03-17,15.557999613609708,74.31973416498865,Fatal,OR,,,
REAL-1865,2023-03-18,10.890277518040069,78.50806101656659,Fatal,OR,,,
REAL-1866,2023-03-17,17.40143950321319,78.56118302395446,Fatal,NH,,,
REAL-1867,2023-03-18,18.598929531576108,81.3140103494937,Fatal,SH,,,
REAL-1868,2023-03-19,29.921224052858303,78.7494101037674,Fatal,OR,,,
REAL-1869,2023-03-20,13.163475782988757,79.3355051850079,Fatal,NH,,,
REAL-1870,2023-03-20,20.88764173542081,76.20258696969705,Fatal,NH,,,
REAL-1871,2023-03-21,22.46929481714896,87.97077795802866,Fatal,NH,,,
REAL-1872,2023-03-21,13.498775573490471,79.45755430875053,Fatal,NH,,,
REAL-1873,2023-03-21,28.30216715369752,78.93737890927409,Fatal,OR,,,
REAL-1874,2023-03-22,22.47752553098864,73.54509718025132,Fatal,SH,,,
REAL-1875,2023-03-22,9.91577520689366,78.13533240594049,Fatal,OR,,,
REAL-1876,2023-03-23,16.938739804274626,80.70970128875597,Fatal,OR,,,
REAL-1877,2023-03-23,22.628736104053228,75.80688630526035,Fatal,NH,,,
REAL-1878,2023-03-22,25.63084949673489,85.11847639990069,Fatal,OR,,,
REAL-1879,2023-03-23,12.817659303042586,79.2096279863075,Fatal,NH,,,
REAL-1880,2023-03-24,30.90792911127208,74.54982229588168,Fatal,SH,,,
REAL-1881,2023-03-24,22.6810038446497,75.61568141314599,Fatal,NH,,,
REAL-1882,2023-03-24,29.207729359434605,80.05255621784814,Fatal,OR,,,
REAL-1883,2023-03-25,25.77443234609684,73.32995743987973,Fatal,SH,,,
REAL-1884,2023-03-25,25.8045257901479,73.32847181963568,Fatal,SH,,,
REAL-1885,2023-03-24,24.974435754815755,92.57073628403673,Fatal,OR,,,
REAL-1886,2023-03-24,22.837367790515938,74.25489130462206,Fatal,SH,,,
REAL-1887,2023-03-25,19.1006817216928,72.91464020775827,Fatal,OR,,,
REAL-1888,2023-03-25,16.590846468990318,74.31345338011027,Fatal,OR,,,
REAL-1889,2023-03-25,16.714498269856126,74.46349589529295,Fatal,OR,,,
REAL-1890,2023-03-26,26.79098194522772,79.03458473991348,Fatal,NH,,,
REAL-1891,2023-03-26,22.11974361493067,81.26294804162548,Fatal,OR,,,
REAL-1892,2023-03-26,13.064098973502292,79.29933202635483,Fatal,NH,,,
REAL-1893,2023-03-26,19.9236765641606,73.71709342049778,Fatal,OR,,,
REAL-1894,2023-03-27,22.70596168474931,75.92424781094977,Fatal,OR,,,
REAL-1895,2023-03-28,22.64186097749554,75.88190831094798,Fatal,OR,,,
REAL-1896,2023-03-28,9.735206016029098,77.78994570884457,Fatal,OR,,,
REAL-1897,2023-03-29,17.679892061174687,79.60535739547875,Fatal,NH,,,
REAL-1898,2023-03-29,19.125838739849623,77.31349003362546,Fatal,NH,,,
REAL-1899,2023-03-29,30.714828436522865,76.6912179763154,Fatal,NH,,,
REAL-1900,2023-03-29,18.157311206356123,79.71528494917405,Fatal,NH,,,
REAL-1901,2023-03-30,21.49482897114961,83.9803901090609,Fatal,NH,,,
REAL-1902,2023-03-30,13.11689003429553,77.60816184447648,Fatal,NH,,,
REAL-1903,2023-03-30,25.40304055279377,76.07311316141266,Fatal,SH,,,
REAL-1904,2023-03-30,18.450406516026728,81.25994797183372,Fatal,SH,,,
REAL-1905,2023-03-30,17.367120596620456,80.86563189716985,Fatal,NH,,,
REAL-1906,2023-03-30,22.692533996459403,75.86776842784847,Fatal,OR,,,
REAL-1907,2023-03-31,27.127663956484888,72.36765128949328,Fatal,OR,,,
REAL-1908,2023-03-30,28.45772429263937,77.07133946702187,Fatal,OR,,,
REAL-1909,2023-03-30,29.593335188859783,75.06850713702296,Fatal,OR,,,
REAL-1910,2023-03-31,25.505211697365453,81.86680967789664,Fatal,NH,,,
REAL-1911,2023-04-01,22.560175061997256,88.34842541892549,Fatal,OR,,,
REAL-1912,2023-03-31,21.549316324416324,84.08549431200336,Fatal,OR,,,
REAL-1913,2023-04-02,30.739160261180874,78.38705460367342,Fatal,NH,,,
REAL-1914,2023-03-31,28.28118396083902,76.8573095553763,Fatal,OR,,,
REAL-1915,2023-03-31,28.292388760284624,76.85081106891568,Fatal,OR,,,
REAL-1916,2023-03-30,20.006810800000004,73.82907051547642,Fatal,OR,,,
REAL-1917,2023-04-02,28.68975218518272,77.15284853969729,Fatal,SH,,,
REAL-1918,2023-04-03,17.683412580042823,80.98076217913558,Fatal,SH,,,
REAL-1919,2023-04-02,10.629017102973886,78.41296222548249,Fatal,OR,,,
REAL-1920,2023-04-01,29.27707987653549,77.73198330383843,Fatal,OR,,,
REAL-1921,2023-04-03,25.04151482302364,79.67594136903999,Fatal,OR,,,
REAL-1922,2023-04-03,23.131001744185244,72.54113402849829,Fatal,NH,,,
REAL-1923,2023-04-02,12.930613594464605,77.54342051445626,Fatal,OR,,,
REAL-1924,2023-04-02,13.21270671326738,77.25706492244831,Fatal,NH,,,
REAL-1925,2023-04-04,18.747029322036084,73.50182810952452,Fatal,NH,,,
REAL-1926,2023-04-04,22.554461384066304,88.3498626900912,Fatal,OR,,,
REAL-1927,2023-04-04,22.89569541954505,88.38194903784427,Fatal,OR,,,
REAL-1928,2023-04-02,19.644750819725,73.58795868496483,Fatal,OR,,,
REAL-1929,2023-04-02,19.97086818789485,75.37618209267553,Fatal,NH,,,
REAL-1930,2023-04-06,27.38665831377612,82.11578040716533,Fatal,NH,,,
REAL-1931,2023-04-03,18.4581321002698,73.8857624000292,Fatal,OR,,,
REAL-1932,2023-04-06,11.143644943472834,77.13599671196714,Fatal,OR,,,
REAL-1933,2023-04-06,12.971812074654078,77.58485023640233,Fatal,OR,,,
REAL-1934,2023-04-05,20.185983804269025,76.00922235448691,Fatal,OR,,,
REAL-1935,2023-04-06,13.06635121695945,77.6408056811058,Fatal,OR,,,
REAL-1936,2023-04-07,20.250493535643056,74.43753322923654,Fatal,OR,,,
REAL-1937,2023-04-06,27.31843744177335,77.07591526839532,Fatal,SH,,,
REAL-1938,2023-04-08,19.181433012183504,72.86765313751188,Fatal,OR,,,
REAL-1939,2023-04-08,26.40998183866865,84.0196292003985,Fatal,OR,,,
REAL-1940,2023-04-06,24.40310686241705,85.48702862929295,Fatal,NH,,,
REAL-1941,2023-04-07,19.693384337125394,73.56576786265454,Fatal,OR,,,
REAL-1942,2023-04-07,23.26144182018956,77.37028704506541,Fatal,OR,,,
REAL-1943,2023-04-06,19.03051888682999,78.08491943714861,Fatal,OR,,,
REAL-1944,2023-04-07,19.10521710167578,77.96406476339503,Fatal,OR,,,
REAL-1945,2023-04-08,18.13149621176193,74.57297900680291,Fatal,OR,,,
REAL-1946,2023-04-08,27.16638157014947,76.73994763408493,Fatal,OR,,,
REAL-1947,2023-04-08,13.013171225005417,75.40637588692267,Fatal,OR,,,
REAL-1948,2023-04-10,22.607154278500804,88.41535569419973,Fatal,OR,,,
REAL-1949,2023-04-09,10.07952354475091,76.65904344639135,Fatal,NH,,,
REAL-1950,2023-04-09,21.65515313387467,82.15363772261948,Fatal,OR,,,
REAL-1951,2023-04-09,16.426747366165387,80.5233360412842,Fatal,SH,,,
REAL-1952,2023-04-09,13.0896434371692,75.47440086657268,Fatal,NH,,,
REAL-1953,2023-04-10,25.18921209144876,75.85805363621088,Fatal,NH,,,
REAL-1954,2023-04-10,29.28214460779216,77.47075913821857,Fatal,OR,,,
REAL-1955,2023-04-10,22.73085491904349,75.87361659545292,Fatal,OR,,,
REAL-1956,2023-04-10,26.944947312626333,78.88233733316099,Fatal,OR,,,
REAL-1957,2023-04-11,18.63382311138524,73.81981939185421,Fatal,OR,,,
REAL-1958,2023-04-12,31.21172371258255,76.13999646794984,Fatal,OR,,,
REAL-1959,2023-04-12,31.28383203890068,76.28216719649537,Fatal,OR,,,
REAL-1960,2023-04-12,30.816682624096508,78.6185180761094,Fatal,NH,,,
REAL-1961,2023-04-11,19.0089437225072,72.83320259445769,Fatal,OR,,,
REAL-1962,2023-04-12,12.90262406918254,75.45357952245905,Fatal,NH,,,
REAL-1963,2023-04-12,12.890603343285644,75.45871237241703,Fatal,NH,,,
REAL-1964,2023-04-12,28.40132736898762,77.04484494982212,Fatal,NH,,,
REAL-1965,2023-04-14,28.40715625138495,77.85867373343567,Fatal,OR,,,
REAL-1966,2023-04-14,12.493297355734947,75.62836202910117,Fatal,NH,,,
REAL-1967,2023-04-14,13.749242545427194,76.89773046669693,Fatal,NH,,,
REAL-1968,2023-04-14,17.65181220101838,80.9692596411707,Fatal,SH,,,
REAL-1969,2023-04-14,19.10051492243447,73.00169500591446,Fatal,OR,,,
REAL-1970,2023-04-14,19.45488493380509,72.80365870904767,Fatal,OR,,,
REAL-1971,2023-04-14,30.837589439206663,75.9713340767604,Fatal,SH,,,
REAL-1972,2023-04-15,24.3274033377802,78.76465117431884,Fatal,OR,,,
REAL-1973,2023-04-14,19.49459701117855,72.86477698159715,Fatal,OR,,,
REAL-1974,2023-04-14,12.942606523034785,77.67294492948002,Fatal,OR,,,
REAL-1975,2023-04-14,28.65370909263269,77.42862887310945,Fatal,OR,,,
REAL-1976,2023-04-14,19.9719436750349,73.7584227171603,Fatal,OR,,,
REAL-1977,2023-04-16,16.08612490848828,77.897145670451,Fatal,NH,,,
REAL-1978,2023-04-16,19.620220097803628,81.21583122872953,Fatal,OR,,,
REAL-1979,2023-04-16,9.959636561666672,76.71023518816833,Fatal,OR,,,
REAL-1980,2023-04-15,13.87337124385946,79.38325475494909,Fatal,NH,,,
REAL-1981,2023-04-16,14.564179469860733,78.80192847916217,Fatal,OR,,,
REAL-1982,2023-04-16,13.599821645066168,79.49433507880408,Fatal,SH,,,
REAL-1983,2023-04-16,10.41510984366522,76.51574809675495,Fatal,NH,,,
REAL-1984,2023-04-17,19.050693530331937,72.93526869382312,Fatal,OR,,,
REAL-1985,2023-04-16,28.1715609742706,80.98955873120727,Fatal,SH,,,
REAL-1986,2023-04-17,10.15221651503815,76.62800354807871,Fatal,OR,,,
REAL-1987,2023-04-15,18.64055998333721,73.79345917935015,Fatal,NH,,,
REAL-1988,2023-04-18,12.746682356544753,75.47992051573739,Fatal,SH,,,
REAL-1989,2023-04-17,23.64178212389008,85.2916313676579,Fatal,OR,,,
REAL-1990,2023-04-17,23.614305113134943,85.73827291346988,Fatal,OR,,,
REAL-1991,2023-04-18,28.374996766787003,79.42056223729173,Fatal,OR,,,
REAL-1992,2023-04-17,28.0877536839245,74.00482260614261,Fatal,NH,,,
REAL-1993,2023-04-17,28.25342850921654,75.0568469487743,Fatal,SH,,,
REAL-1994,2023-04-18,28.56730836581617,77.17555758155977,Fatal,OR,,,
REAL-1995,2023-04-20,22.188742110969773,82.16176974821357,Fatal,OR,,,
REAL-1996,2023-04-20,22.187073137000965,82.16031062649938,Fatal,OR,,,
REAL-1997,2023-04-18,22.11177237982256,88.35714307235678,Fatal,OR,,,
REAL-1998,2023-04-20,23.15422482089557,75.8022517187342,Fatal,OR,,,
REAL-1999,2023-04-18,30.883091935887933,75.83132948802441,Fatal,NH,,,
REAL-2000,2023-04-20,28.38298175712457,78.84840823954143,Fatal,SH,,,
REAL-2001,2023-04-20,27.912591644359523,79.24136538816711,Fatal,OR,,,
REAL-2002,2023-04-19,30.86607248735446,76.74418132203557,Fatal,OR,,,
REAL-2003,2023-04-20,17.61320385456023,77.99287683256648,Fatal,NH,,,
REAL-2004,2023-04-21,26.755430201364007,83.37249397249452,Fatal,NH,,,
REAL-2005,2023-04-19,11.0277877695526,77.0973729162235,Fatal,OR,,,
REAL-2006,2023-04-20,10.739353025557556,78.45312450130295,Fatal,NH,,,
REAL-2007,2023-04-20,10.912790837142484,78.51625586471987,Fatal,SH,,,
REAL-2008,2023-04-21,23.7005293155574,92.4844600828404,Fatal,OR,,,
REAL-2009,2023-04-22,21.030519213776508,78.95163906106585,Fatal,OR,,,
REAL-2010,2023-04-21,21.075189801119496,78.95931949797702,Fatal,OR,,,
REAL-2011,2023-04-21,21.03125373108368,78.99767998571575,Fatal,NH,,,
REAL-2012,2023-04-23,33.27776721728793,75.34123935373457,Fatal,OR,,,
REAL-2013,2023-04-22,22.77370894616873,73.62608718031045,Fatal,OR,,,
REAL-2014,2023-04-22,9.98049413789311,77.21153829474197,Fatal,NH,,,
REAL-2015,2023-04-23,18.44111584178156,73.83708508798998,Fatal,OR,,,
REAL-2016,2023-04-22,23.70441094212234,76.71576909753821,Fatal,OR,,,
REAL-2017,2023-04-24,25.19690261728406,71.7177629474118,Fatal,OR,,,
REAL-2018,2023-04-23,26.95379001323516,75.7191935304557,Fatal,OR,,,
REAL-2019,2023-04-22,30.766652590680906,76.74827931674533,Fatal,OR,,,
REAL-2020,2023-04-22,26.80707489874564,82.93775973729146,Fatal,OR,,,
REAL-2021,2023-04-22,29.46512048897689,77.63664722217857,Fatal,OR,,,
REAL-2022,2023-04-24,30.385630179703263,78.47090234457103,Fatal,NH,,,
REAL-2023,2023-04-24,21.21523168769535,81.62407807498008,Fatal,OR,,,
REAL-2024,2023-04-24,25.61810609487616,81.74841195326984,Fatal,OR,,,
REAL-2025,2023-04-24,28.55820078612504,77.54909754664351,Fatal,OR,,,
